Notes	State	State Code	County	County Code	Yearly July 1st Estimates	Yearly July 1st Estimates Code	Population
	Missouri	29	Maries County, MO	29125	2009	2009	9122
	Missouri	29	Maries County, MO	29125	2010	2010	9159
	Missouri	29	Maries County, MO	29125	2011	2011	9170
	Missouri	29	Maries County, MO	29125	2012	2012	9020
	Missouri	29	Maries County, MO	29125	2013	2013	9031
	Missouri	29	Maries County, MO	29125	2014	2014	8998
	Missouri	29	Maries County, MO	29125	2015	2015	8934
	Missouri	29	Marion County, MO	29127	2003	2003	28282
	Missouri	29	Marion County, MO	29127	2004	2004	28193
	Missouri	29	Marion County, MO	29127	2005	2005	28309
	Missouri	29	Marion County, MO	29127	2006	2006	28468
	Missouri	29	Marion County, MO	29127	2007	2007	28365
	Missouri	29	Marion County, MO	29127	2008	2008	28550
	Missouri	29	Marion County, MO	29127	2009	2009	28720
	Missouri	29	Marion County, MO	29127	2010	2010	28785
	Missouri	29	Marion County, MO	29127	2011	2011	28786
	Missouri	29	Marion County, MO	29127	2012	2012	28753
	Missouri	29	Marion County, MO	29127	2013	2013	28781
	Missouri	29	Marion County, MO	29127	2014	2014	28784
	Missouri	29	Marion County, MO	29127	2015	2015	28719
	Missouri	29	Mercer County, MO	29129	2003	2003	3717
	Missouri	29	Mercer County, MO	29129	2004	2004	3701
	Missouri	29	Mercer County, MO	29129	2005	2005	3684
	Missouri	29	Mercer County, MO	29129	2006	2006	3668
	Missouri	29	Mercer County, MO	29129	2007	2007	3684
	Missouri	29	Mercer County, MO	29129	2008	2008	3748
	Missouri	29	Mercer County, MO	29129	2009	2009	3776
	Missouri	29	Mercer County, MO	29129	2010	2010	3770
	Missouri	29	Mercer County, MO	29129	2011	2011	3774
	Missouri	29	Mercer County, MO	29129	2012	2012	3708
	Missouri	29	Mercer County, MO	29129	2013	2013	3664
	Missouri	29	Mercer County, MO	29129	2014	2014	3682
	Missouri	29	Mercer County, MO	29129	2015	2015	3660
	Missouri	29	Miller County, MO	29131	2003	2003	24056
	Missouri	29	Miller County, MO	29131	2004	2004	24488
	Missouri	29	Miller County, MO	29131	2005	2005	24582
	Missouri	29	Miller County, MO	29131	2006	2006	24759
	Missouri	29	Miller County, MO	29131	2007	2007	24843
	Missouri	29	Miller County, MO	29131	2008	2008	24867
	Missouri	29	Miller County, MO	29131	2009	2009	24840
	Missouri	29	Miller County, MO	29131	2010	2010	24701
	Missouri	29	Miller County, MO	29131	2011	2011	24705
	Missouri	29	Miller County, MO	29131	2012	2012	24573
	Missouri	29	Miller County, MO	29131	2013	2013	24805
	Missouri	29	Miller County, MO	29131	2014	2014	24824
	Missouri	29	Miller County, MO	29131	2015	2015	24865
	Missouri	29	Mississippi County, MO	29133	2003	2003	13626
	Missouri	29	Mississippi County, MO	29133	2004	2004	13669
	Missouri	29	Mississippi County, MO	29133	2005	2005	13872
	Missouri	29	Mississippi County, MO	29133	2006	2006	14033
	Missouri	29	Mississippi County, MO	29133	2007	2007	14058
	Missouri	29	Mississippi County, MO	29133	2008	2008	14087
	Missouri	29	Mississippi County, MO	29133	2009	2009	14146
	Missouri	29	Mississippi County, MO	29133	2010	2010	14333
	Missouri	29	Mississippi County, MO	29133	2011	2011	14241
	Missouri	29	Mississippi County, MO	29133	2012	2012	14288
	Missouri	29	Mississippi County, MO	29133	2013	2013	14189
	Missouri	29	Mississippi County, MO	29133	2014	2014	14197
	Missouri	29	Mississippi County, MO	29133	2015	2015	13984
	Missouri	29	Moniteau County, MO	29135	2003	2003	15105
	Missouri	29	Moniteau County, MO	29135	2004	2004	15082
	Missouri	29	Moniteau County, MO	29135	2005	2005	15312
	Missouri	29	Moniteau County, MO	29135	2006	2006	15340
	Missouri	29	Moniteau County, MO	29135	2007	2007	15416
	Missouri	29	Moniteau County, MO	29135	2008	2008	15424
	Missouri	29	Moniteau County, MO	29135	2009	2009	15545
	Missouri	29	Moniteau County, MO	29135	2010	2010	15630
	Missouri	29	Moniteau County, MO	29135	2011	2011	15711
	Missouri	29	Moniteau County, MO	29135	2012	2012	15674
	Missouri	29	Moniteau County, MO	29135	2013	2013	15748
	Missouri	29	Moniteau County, MO	29135	2014	2014	15815
	Missouri	29	Moniteau County, MO	29135	2015	2015	15878
	Missouri	29	Monroe County, MO	29137	2003	2003	9274
	Missouri	29	Monroe County, MO	29137	2004	2004	9254
	Missouri	29	Monroe County, MO	29137	2005	2005	9209
	Missouri	29	Monroe County, MO	29137	2006	2006	9219
	Missouri	29	Monroe County, MO	29137	2007	2007	9216
	Missouri	29	Monroe County, MO	29137	2008	2008	9157
	Missouri	29	Monroe County, MO	29137	2009	2009	9014
	Missouri	29	Monroe County, MO	29137	2010	2010	8787
	Missouri	29	Monroe County, MO	29137	2011	2011	8685
	Missouri	29	Monroe County, MO	29137	2012	2012	8691
	Missouri	29	Monroe County, MO	29137	2013	2013	8768
	Missouri	29	Monroe County, MO	29137	2014	2014	8735
	Missouri	29	Monroe County, MO	29137	2015	2015	8635
	Missouri	29	Montgomery County, MO	29139	2003	2003	12095
	Missouri	29	Montgomery County, MO	29139	2004	2004	12236
	Missouri	29	Montgomery County, MO	29139	2005	2005	12285
	Missouri	29	Montgomery County, MO	29139	2006	2006	12242
	Missouri	29	Montgomery County, MO	29139	2007	2007	12299
	Missouri	29	Montgomery County, MO	29139	2008	2008	12273
	Missouri	29	Montgomery County, MO	29139	2009	2009	12179
	Missouri	29	Montgomery County, MO	29139	2010	2010	12209
	Missouri	29	Montgomery County, MO	29139	2011	2011	12206
	Missouri	29	Montgomery County, MO	29139	2012	2012	11971
	Missouri	29	Montgomery County, MO	29139	2013	2013	11852
	Missouri	29	Montgomery County, MO	29139	2014	2014	11725
	Missouri	29	Montgomery County, MO	29139	2015	2015	11579
	Missouri	29	Morgan County, MO	29141	2003	2003	19831
	Missouri	29	Morgan County, MO	29141	2004	2004	20106
	Missouri	29	Morgan County, MO	29141	2005	2005	20273
	Missouri	29	Morgan County, MO	29141	2006	2006	20570
	Missouri	29	Morgan County, MO	29141	2007	2007	20716
	Missouri	29	Morgan County, MO	29141	2008	2008	20745
	Missouri	29	Morgan County, MO	29141	2009	2009	20566
	Missouri	29	Morgan County, MO	29141	2010	2010	20542
	Missouri	29	Morgan County, MO	29141	2011	2011	20375
	Missouri	29	Morgan County, MO	29141	2012	2012	20079
	Missouri	29	Morgan County, MO	29141	2013	2013	20123
	Missouri	29	Morgan County, MO	29141	2014	2014	20081
	Missouri	29	Morgan County, MO	29141	2015	2015	20072
	Missouri	29	New Madrid County, MO	29143	2003	2003	19405
	Missouri	29	New Madrid County, MO	29143	2004	2004	19235
	Missouri	29	New Madrid County, MO	29143	2005	2005	18919
	Missouri	29	New Madrid County, MO	29143	2006	2006	18821
	Missouri	29	New Madrid County, MO	29143	2007	2007	18780
	Missouri	29	New Madrid County, MO	29143	2008	2008	18805
	Missouri	29	New Madrid County, MO	29143	2009	2009	18896
	Missouri	29	New Madrid County, MO	29143	2010	2010	18928
	Missouri	29	New Madrid County, MO	29143	2011	2011	18758
	Missouri	29	New Madrid County, MO	29143	2012	2012	18468
	Missouri	29	New Madrid County, MO	29143	2013	2013	18315
	Missouri	29	New Madrid County, MO	29143	2014	2014	18230
	Missouri	29	New Madrid County, MO	29143	2015	2015	18070
	Missouri	29	Newton County, MO	29145	2003	2003	54347
	Missouri	29	Newton County, MO	29145	2004	2004	55100
	Missouri	29	Newton County, MO	29145	2005	2005	55941
	Missouri	29	Newton County, MO	29145	2006	2006	56671
	Missouri	29	Newton County, MO	29145	2007	2007	57470
	Missouri	29	Newton County, MO	29145	2008	2008	57600
	Missouri	29	Newton County, MO	29145	2009	2009	57946
	Missouri	29	Newton County, MO	29145	2010	2010	58172
	Missouri	29	Newton County, MO	29145	2011	2011	58564
	Missouri	29	Newton County, MO	29145	2012	2012	58651
	Missouri	29	Newton County, MO	29145	2013	2013	58396
	Missouri	29	Newton County, MO	29145	2014	2014	58148
	Missouri	29	Newton County, MO	29145	2015	2015	58165
	Missouri	29	Nodaway County, MO	29147	2003	2003	22319
	Missouri	29	Nodaway County, MO	29147	2004	2004	22517
	Missouri	29	Nodaway County, MO	29147	2005	2005	22588
	Missouri	29	Nodaway County, MO	29147	2006	2006	22698
	Missouri	29	Nodaway County, MO	29147	2007	2007	22804
	Missouri	29	Nodaway County, MO	29147	2008	2008	23026
	Missouri	29	Nodaway County, MO	29147	2009	2009	23242
	Missouri	29	Nodaway County, MO	29147	2010	2010	23402
	Missouri	29	Nodaway County, MO	29147	2011	2011	23439
	Missouri	29	Nodaway County, MO	29147	2012	2012	23336
	Missouri	29	Nodaway County, MO	29147	2013	2013	23165
	Missouri	29	Nodaway County, MO	29147	2014	2014	23002
	Missouri	29	Nodaway County, MO	29147	2015	2015	22649
	Missouri	29	Oregon County, MO	29149	2003	2003	10422
	Missouri	29	Oregon County, MO	29149	2004	2004	10503
	Missouri	29	Oregon County, MO	29149	2005	2005	10513
	Missouri	29	Oregon County, MO	29149	2006	2006	10669
	Missouri	29	Oregon County, MO	29149	2007	2007	10685
	Missouri	29	Oregon County, MO	29149	2008	2008	10697
	Missouri	29	Oregon County, MO	29149	2009	2009	10724
	Missouri	29	Oregon County, MO	29149	2010	2010	10934
	Missouri	29	Oregon County, MO	29149	2011	2011	11049
	Missouri	29	Oregon County, MO	29149	2012	2012	10973
	Missouri	29	Oregon County, MO	29149	2013	2013	10937
	Missouri	29	Oregon County, MO	29149	2014	2014	10835
	Missouri	29	Oregon County, MO	29149	2015	2015	10864
	Missouri	29	Osage County, MO	29151	2003	2003	13315
	Missouri	29	Osage County, MO	29151	2004	2004	13361
	Missouri	29	Osage County, MO	29151	2005	2005	13507
	Missouri	29	Osage County, MO	29151	2006	2006	13687
	Missouri	29	Osage County, MO	29151	2007	2007	13648
	Missouri	29	Osage County, MO	29151	2008	2008	13753
	Missouri	29	Osage County, MO	29151	2009	2009	13886
	Missouri	29	Osage County, MO	29151	2010	2010	13907
	Missouri	29	Osage County, MO	29151	2011	2011	13909
	Missouri	29	Osage County, MO	29151	2012	2012	13848
	Missouri	29	Osage County, MO	29151	2013	2013	13679
	Missouri	29	Osage County, MO	29151	2014	2014	13640
	Missouri	29	Osage County, MO	29151	2015	2015	13540
	Missouri	29	Ozark County, MO	29153	2003	2003	9582
	Missouri	29	Ozark County, MO	29153	2004	2004	9555
	Missouri	29	Ozark County, MO	29153	2005	2005	9557
	Missouri	29	Ozark County, MO	29153	2006	2006	9667
	Missouri	29	Ozark County, MO	29153	2007	2007	9655
	Missouri	29	Ozark County, MO	29153	2008	2008	9718
	Missouri	29	Ozark County, MO	29153	2009	2009	9673
	Missouri	29	Ozark County, MO	29153	2010	2010	9746
	Missouri	29	Ozark County, MO	29153	2011	2011	9649
	Missouri	29	Ozark County, MO	29153	2012	2012	9600
	Missouri	29	Ozark County, MO	29153	2013	2013	9512
	Missouri	29	Ozark County, MO	29153	2014	2014	9448
	Missouri	29	Ozark County, MO	29153	2015	2015	9373
	Missouri	29	Pemiscot County, MO	29155	2003	2003	19592
	Missouri	29	Pemiscot County, MO	29155	2004	2004	19338
	Missouri	29	Pemiscot County, MO	29155	2005	2005	19211
	Missouri	29	Pemiscot County, MO	29155	2006	2006	18953
	Missouri	29	Pemiscot County, MO	29155	2007	2007	18788
	Missouri	29	Pemiscot County, MO	29155	2008	2008	18552
	Missouri	29	Pemiscot County, MO	29155	2009	2009	18378
	Missouri	29	Pemiscot County, MO	29155	2010	2010	18260
	Missouri	29	Pemiscot County, MO	29155	2011	2011	18187
	Missouri	29	Pemiscot County, MO	29155	2012	2012	18081
	Missouri	29	Pemiscot County, MO	29155	2013	2013	17782
	Missouri	29	Pemiscot County, MO	29155	2014	2014	17574
	Missouri	29	Pemiscot County, MO	29155	2015	2015	17427
	Missouri	29	Perry County, MO	29157	2003	2003	18313
	Missouri	29	Perry County, MO	29157	2004	2004	18454
	Missouri	29	Perry County, MO	29157	2005	2005	18602
	Missouri	29	Perry County, MO	29157	2006	2006	18672
	Missouri	29	Perry County, MO	29157	2007	2007	18961
	Missouri	29	Perry County, MO	29157	2008	2008	18976
	Missouri	29	Perry County, MO	29157	2009	2009	19050
	Missouri	29	Perry County, MO	29157	2010	2010	18931
	Missouri	29	Perry County, MO	29157	2011	2011	19000
	Missouri	29	Perry County, MO	29157	2012	2012	18991
	Missouri	29	Perry County, MO	29157	2013	2013	19047
	Missouri	29	Perry County, MO	29157	2014	2014	19116
	Missouri	29	Perry County, MO	29157	2015	2015	19066
	Missouri	29	Pettis County, MO	29159	2003	2003	39669
	Missouri	29	Pettis County, MO	29159	2004	2004	39883
	Missouri	29	Pettis County, MO	29159	2005	2005	40455
	Missouri	29	Pettis County, MO	29159	2006	2006	40937
	Missouri	29	Pettis County, MO	29159	2007	2007	41239
	Missouri	29	Pettis County, MO	29159	2008	2008	41565
	Missouri	29	Pettis County, MO	29159	2009	2009	41907
	Missouri	29	Pettis County, MO	29159	2010	2010	42263
	Missouri	29	Pettis County, MO	29159	2011	2011	42147
	Missouri	29	Pettis County, MO	29159	2012	2012	42299
	Missouri	29	Pettis County, MO	29159	2013	2013	42197
	Missouri	29	Pettis County, MO	29159	2014	2014	42201
	Missouri	29	Pettis County, MO	29159	2015	2015	42303
	Missouri	29	Phelps County, MO	29161	2003	2003	41883
	Missouri	29	Phelps County, MO	29161	2004	2004	42616
	Missouri	29	Phelps County, MO	29161	2005	2005	43327
	Missouri	29	Phelps County, MO	29161	2006	2006	44025
	Missouri	29	Phelps County, MO	29161	2007	2007	44300
	Missouri	29	Phelps County, MO	29161	2008	2008	44200
	Missouri	29	Phelps County, MO	29161	2009	2009	44540
	Missouri	29	Phelps County, MO	29161	2010	2010	45298
	Missouri	29	Phelps County, MO	29161	2011	2011	45260
	Missouri	29	Phelps County, MO	29161	2012	2012	45248
	Missouri	29	Phelps County, MO	29161	2013	2013	45030
	Missouri	29	Phelps County, MO	29161	2014	2014	44957
	Missouri	29	Phelps County, MO	29161	2015	2015	44801
	Missouri	29	Pike County, MO	29163	2003	2003	18426
	Missouri	29	Pike County, MO	29163	2004	2004	18434
	Missouri	29	Pike County, MO	29163	2005	2005	18725
	Missouri	29	Pike County, MO	29163	2006	2006	18707
	Missouri	29	Pike County, MO	29163	2007	2007	18588
	Missouri	29	Pike County, MO	29163	2008	2008	18602
	Missouri	29	Pike County, MO	29163	2009	2009	18544
	Missouri	29	Pike County, MO	29163	2010	2010	18474
	Missouri	29	Pike County, MO	29163	2011	2011	18665
	Missouri	29	Pike County, MO	29163	2012	2012	18554
	Missouri	29	Pike County, MO	29163	2013	2013	18607
	Missouri	29	Pike County, MO	29163	2014	2014	18493
	Missouri	29	Pike County, MO	29163	2015	2015	18404
	Missouri	29	Platte County, MO	29165	2003	2003	79577
	Missouri	29	Platte County, MO	29165	2004	2004	81106
	Missouri	29	Platte County, MO	29165	2005	2005	82615
	Missouri	29	Platte County, MO	29165	2006	2006	83913
	Missouri	29	Platte County, MO	29165	2007	2007	85656
	Missouri	29	Platte County, MO	29165	2008	2008	87003
	Missouri	29	Platte County, MO	29165	2009	2009	88219
	Missouri	29	Platte County, MO	29165	2010	2010	89714
	Missouri	29	Platte County, MO	29165	2011	2011	90912
	Missouri	29	Platte County, MO	29165	2012	2012	92203
	Missouri	29	Platte County, MO	29165	2013	2013	93435
	Missouri	29	Platte County, MO	29165	2014	2014	94947
	Missouri	29	Platte County, MO	29165	2015	2015	96552
	Missouri	29	Polk County, MO	29167	2003	2003	28345
	Missouri	29	Polk County, MO	29167	2004	2004	28690
	Missouri	29	Polk County, MO	29167	2005	2005	29308
	Missouri	29	Polk County, MO	29167	2006	2006	30053
	Missouri	29	Polk County, MO	29167	2007	2007	30576
	Missouri	29	Polk County, MO	29167	2008	2008	30790
	Missouri	29	Polk County, MO	29167	2009	2009	31085
	Missouri	29	Polk County, MO	29167	2010	2010	31158
	Missouri	29	Polk County, MO	29167	2011	2011	31203
	Missouri	29	Polk County, MO	29167	2012	2012	31088
	Missouri	29	Polk County, MO	29167	2013	2013	31126
	Missouri	29	Polk County, MO	29167	2014	2014	31130
	Missouri	29	Polk County, MO	29167	2015	2015	31272
	Missouri	29	Pulaski County, MO	29169	2003	2003	44507
	Missouri	29	Pulaski County, MO	29169	2004	2004	45301
	Missouri	29	Pulaski County, MO	29169	2005	2005	45570
	Missouri	29	Pulaski County, MO	29169	2006	2006	46482
	Missouri	29	Pulaski County, MO	29169	2007	2007	47357
	Missouri	29	Pulaski County, MO	29169	2008	2008	48300
	Missouri	29	Pulaski County, MO	29169	2009	2009	50630
	Missouri	29	Pulaski County, MO	29169	2010	2010	52865
	Missouri	29	Pulaski County, MO	29169	2011	2011	53322
	Missouri	29	Pulaski County, MO	29169	2012	2012	53521
	Missouri	29	Pulaski County, MO	29169	2013	2013	54151
	Missouri	29	Pulaski County, MO	29169	2014	2014	53648
	Missouri	29	Pulaski County, MO	29169	2015	2015	53324
	Missouri	29	Putnam County, MO	29171	2003	2003	5161
	Missouri	29	Putnam County, MO	29171	2004	2004	5131
	Missouri	29	Putnam County, MO	29171	2005	2005	5153
	Missouri	29	Putnam County, MO	29171	2006	2006	5167
	Missouri	29	Putnam County, MO	29171	2007	2007	5047
	Missouri	29	Putnam County, MO	29171	2008	2008	5028
	Missouri	29	Putnam County, MO	29171	2009	2009	4988
	Missouri	29	Putnam County, MO	29171	2010	2010	4974
	Missouri	29	Putnam County, MO	29171	2011	2011	4977
	Missouri	29	Putnam County, MO	29171	2012	2012	4948
	Missouri	29	Putnam County, MO	29171	2013	2013	4887
	Missouri	29	Putnam County, MO	29171	2014	2014	4845
	Missouri	29	Putnam County, MO	29171	2015	2015	4864
	Missouri	29	Ralls County, MO	29173	2003	2003	9755
	Missouri	29	Ralls County, MO	29173	2004	2004	9792
	Missouri	29	Ralls County, MO	29173	2005	2005	9998
	Missouri	29	Ralls County, MO	29173	2006	2006	10092
	Missouri	29	Ralls County, MO	29173	2007	2007	10148
	Missouri	29	Ralls County, MO	29173	2008	2008	10117
	Missouri	29	Ralls County, MO	29173	2009	2009	10109
	Missouri	29	Ralls County, MO	29173	2010	2010	10196
	Missouri	29	Ralls County, MO	29173	2011	2011	10278
	Missouri	29	Ralls County, MO	29173	2012	2012	10230
	Missouri	29	Ralls County, MO	29173	2013	2013	10168
	Missouri	29	Ralls County, MO	29173	2014	2014	10280
	Missouri	29	Ralls County, MO	29173	2015	2015	10171
	Missouri	29	Randolph County, MO	29175	2003	2003	25010
	Missouri	29	Randolph County, MO	29175	2004	2004	25211
	Missouri	29	Randolph County, MO	29175	2005	2005	25451
	Missouri	29	Randolph County, MO	29175	2006	2006	25480
	Missouri	29	Randolph County, MO	29175	2007	2007	25597
	Missouri	29	Randolph County, MO	29175	2008	2008	25597
	Missouri	29	Randolph County, MO	29175	2009	2009	25364
	Missouri	29	Randolph County, MO	29175	2010	2010	25454
	Missouri	29	Randolph County, MO	29175	2011	2011	25283
	Missouri	29	Randolph County, MO	29175	2012	2012	25337
	Missouri	29	Randolph County, MO	29175	2013	2013	24953
	Missouri	29	Randolph County, MO	29175	2014	2014	25063
	Missouri	29	Randolph County, MO	29175	2015	2015	25063
	Missouri	29	Ray County, MO	29177	2003	2003	23703
	Missouri	29	Ray County, MO	29177	2004	2004	23739
	Missouri	29	Ray County, MO	29177	2005	2005	23605
	Missouri	29	Ray County, MO	29177	2006	2006	23842
	Missouri	29	Ray County, MO	29177	2007	2007	23712
	Missouri	29	Ray County, MO	29177	2008	2008	23764
	Missouri	29	Ray County, MO	29177	2009	2009	23541
	Missouri	29	Ray County, MO	29177	2010	2010	23517
	Missouri	29	Ray County, MO	29177	2011	2011	23345
	Missouri	29	Ray County, MO	29177	2012	2012	23081
	Missouri	29	Ray County, MO	29177	2013	2013	23065
	Missouri	29	Ray County, MO	29177	2014	2014	22939
	Missouri	29	Ray County, MO	29177	2015	2015	22799
	Missouri	29	Reynolds County, MO	29179	2003	2003	6668
	Missouri	29	Reynolds County, MO	29179	2004	2004	6717
	Missouri	29	Reynolds County, MO	29179	2005	2005	6707
	Missouri	29	Reynolds County, MO	29179	2006	2006	6707
	Missouri	29	Reynolds County, MO	29179	2007	2007	6736
	Missouri	29	Reynolds County, MO	29179	2008	2008	6688
	Missouri	29	Reynolds County, MO	29179	2009	2009	6667
	Missouri	29	Reynolds County, MO	29179	2010	2010	6676
	Missouri	29	Reynolds County, MO	29179	2011	2011	6565
	Missouri	29	Reynolds County, MO	29179	2012	2012	6549
	Missouri	29	Reynolds County, MO	29179	2013	2013	6456
	Missouri	29	Reynolds County, MO	29179	2014	2014	6402
	Missouri	29	Reynolds County, MO	29179	2015	2015	6294
	Missouri	29	Ripley County, MO	29181	2003	2003	13752
	Missouri	29	Ripley County, MO	29181	2004	2004	13843
	Missouri	29	Ripley County, MO	29181	2005	2005	13920
	Missouri	29	Ripley County, MO	29181	2006	2006	14049
	Missouri	29	Ripley County, MO	29181	2007	2007	14059
	Missouri	29	Ripley County, MO	29181	2008	2008	14039
	Missouri	29	Ripley County, MO	29181	2009	2009	14033
	Missouri	29	Ripley County, MO	29181	2010	2010	14102
	Missouri	29	Ripley County, MO	29181	2011	2011	14143
	Missouri	29	Ripley County, MO	29181	2012	2012	14032
	Missouri	29	Ripley County, MO	29181	2013	2013	13996
	Missouri	29	Ripley County, MO	29181	2014	2014	13941
	Missouri	29	Ripley County, MO	29181	2015	2015	13797
	Missouri	29	St. Charles County, MO	29183	2003	2003	311405
	Missouri	29	St. Charles County, MO	29183	2004	2004	319729
	Missouri	29	St. Charles County, MO	29183	2005	2005	328892
	Missouri	29	St. Charles County, MO	29183	2006	2006	337952
	Missouri	29	St. Charles County, MO	29183	2007	2007	345395
	Missouri	29	St. Charles County, MO	29183	2008	2008	351179
	Missouri	29	St. Charles County, MO	29183	2009	2009	356902
	Missouri	29	St. Charles County, MO	29183	2010	2010	361808
	Missouri	29	St. Charles County, MO	29183	2011	2011	365614
	Missouri	29	St. Charles County, MO	29183	2012	2012	369175
	Missouri	29	St. Charles County, MO	29183	2013	2013	374378
	Missouri	29	St. Charles County, MO	29183	2014	2014	379956
	Missouri	29	St. Charles County, MO	29183	2015	2015	385108
	Missouri	29	St. Clair County, MO	29185	2003	2003	9656
	Missouri	29	St. Clair County, MO	29185	2004	2004	9711
	Missouri	29	St. Clair County, MO	29185	2005	2005	9733
	Missouri	29	St. Clair County, MO	29185	2006	2006	9694
	Missouri	29	St. Clair County, MO	29185	2007	2007	9802
	Missouri	29	St. Clair County, MO	29185	2008	2008	9757
	Missouri	29	St. Clair County, MO	29185	2009	2009	9708
	Missouri	29	St. Clair County, MO	29185	2010	2010	9823
	Missouri	29	St. Clair County, MO	29185	2011	2011	9694
	Missouri	29	St. Clair County, MO	29185	2012	2012	9533
	Missouri	29	St. Clair County, MO	29185	2013	2013	9499
	Missouri	29	St. Clair County, MO	29185	2014	2014	9446
	Missouri	29	St. Clair County, MO	29185	2015	2015	9427
	Missouri	29	Ste. Genevieve County, MO	29186	2003	2003	18161
	Missouri	29	Ste. Genevieve County, MO	29186	2004	2004	18218
	Missouri	29	Ste. Genevieve County, MO	29186	2005	2005	18233
	Missouri	29	Ste. Genevieve County, MO	29186	2006	2006	18263
	Missouri	29	Ste. Genevieve County, MO	29186	2007	2007	18293
	Missouri	29	Ste. Genevieve County, MO	29186	2008	2008	18186
	Missouri	29	Ste. Genevieve County, MO	29186	2009	2009	18156
	Missouri	29	Ste. Genevieve County, MO	29186	2010	2010	18126
	Missouri	29	Ste. Genevieve County, MO	29186	2011	2011	18196
	Missouri	29	Ste. Genevieve County, MO	29186	2012	2012	17867
	Missouri	29	Ste. Genevieve County, MO	29186	2013	2013	17951
	Missouri	29	Ste. Genevieve County, MO	29186	2014	2014	17936
	Missouri	29	Ste. Genevieve County, MO	29186	2015	2015	17805
	Missouri	29	St. Francois County, MO	29187	2003	2003	58118
	Missouri	29	St. Francois County, MO	29187	2004	2004	60829
	Missouri	29	St. Francois County, MO	29187	2005	2005	62298
	Missouri	29	St. Francois County, MO	29187	2006	2006	62917
	Missouri	29	St. Francois County, MO	29187	2007	2007	63636
	Missouri	29	St. Francois County, MO	29187	2008	2008	64280
	Missouri	29	St. Francois County, MO	29187	2009	2009	64864
	Missouri	29	St. Francois County, MO	29187	2010	2010	65534
	Missouri	29	St. Francois County, MO	29187	2011	2011	65596
	Missouri	29	St. Francois County, MO	29187	2012	2012	65811
	Missouri	29	St. Francois County, MO	29187	2013	2013	66118
	Missouri	29	St. Francois County, MO	29187	2014	2014	65801
	Missouri	29	St. Francois County, MO	29187	2015	2015	66253
	Missouri	29	St. Louis County, MO	29189	2003	2003	1011678
	Missouri	29	St. Louis County, MO	29189	2004	2004	1007813
	Missouri	29	St. Louis County, MO	29189	2005	2005	1004109
	Missouri	29	St. Louis County, MO	29189	2006	2006	1002050
	Missouri	29	St. Louis County, MO	29189	2007	2007	999389
	Missouri	29	St. Louis County, MO	29189	2008	2008	998331
	Missouri	29	St. Louis County, MO	29189	2009	2009	998618
	Missouri	29	St. Louis County, MO	29189	2010	2010	998846
	Missouri	29	St. Louis County, MO	29189	2011	2011	1000147
	Missouri	29	St. Louis County, MO	29189	2012	2012	1000975
	Missouri	29	St. Louis County, MO	29189	2013	2013	1000746
	Missouri	29	St. Louis County, MO	29189	2014	2014	1000903
	Missouri	29	St. Louis County, MO	29189	2015	2015	1001585
	Missouri	29	Saline County, MO	29195	2003	2003	22896
	Missouri	29	Saline County, MO	29195	2004	2004	23058
	Missouri	29	Saline County, MO	29195	2005	2005	23053
	Missouri	29	Saline County, MO	29195	2006	2006	23008
	Missouri	29	Saline County, MO	29195	2007	2007	23029
	Missouri	29	Saline County, MO	29195	2008	2008	22967
	Missouri	29	Saline County, MO	29195	2009	2009	23221
	Missouri	29	Saline County, MO	29195	2010	2010	23422
	Missouri	29	Saline County, MO	29195	2011	2011	23409
	Missouri	29	Saline County, MO	29195	2012	2012	23547
	Missouri	29	Saline County, MO	29195	2013	2013	23362
	Missouri	29	Saline County, MO	29195	2014	2014	23408
	Missouri	29	Saline County, MO	29195	2015	2015	23241
	Missouri	29	Schuyler County, MO	29197	2003	2003	4264
	Missouri	29	Schuyler County, MO	29197	2004	2004	4313
	Missouri	29	Schuyler County, MO	29197	2005	2005	4280
	Missouri	29	Schuyler County, MO	29197	2006	2006	4267
	Missouri	29	Schuyler County, MO	29197	2007	2007	4313
	Missouri	29	Schuyler County, MO	29197	2008	2008	4383
	Missouri	29	Schuyler County, MO	29197	2009	2009	4414
	Missouri	29	Schuyler County, MO	29197	2010	2010	4441
	Missouri	29	Schuyler County, MO	29197	2011	2011	4390
	Missouri	29	Schuyler County, MO	29197	2012	2012	4391
	Missouri	29	Schuyler County, MO	29197	2013	2013	4375
	Missouri	29	Schuyler County, MO	29197	2014	2014	4397
	Missouri	29	Schuyler County, MO	29197	2015	2015	4506
	Missouri	29	Scotland County, MO	29199	2003	2003	4879
	Missouri	29	Scotland County, MO	29199	2004	2004	4838
	Missouri	29	Scotland County, MO	29199	2005	2005	4793
	Missouri	29	Scotland County, MO	29199	2006	2006	4823
	Missouri	29	Scotland County, MO	29199	2007	2007	4830
	Missouri	29	Scotland County, MO	29199	2008	2008	4818
	Missouri	29	Scotland County, MO	29199	2009	2009	4842
	Missouri	29	Scotland County, MO	29199	2010	2010	4841
	Missouri	29	Scotland County, MO	29199	2011	2011	4839
	Missouri	29	Scotland County, MO	29199	2012	2012	4872
	Missouri	29	Scotland County, MO	29199	2013	2013	4902
	Missouri	29	Scotland County, MO	29199	2014	2014	4851
	Missouri	29	Scotland County, MO	29199	2015	2015	4833
	Missouri	29	Scott County, MO	29201	2003	2003	39850
	Missouri	29	Scott County, MO	29201	2004	2004	39704
